REGIAO;UF;DESTINATARIO;LOCALIDADE;ITEM;PROGRAMA DE SAUDE;QUANTIDADE;DATA DE SOLICITACAO;STATUS;DATA DE ENTREGA
CENTRO-OESTE;MATO GROSSO;SMS;Cáceres;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1000,0;;ENTREGA REALIZADA;2020/08/28 00:00:00.000
SUDESTE;MINAS GERAIS;SMS;Aratupanga;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;2000,0;;ENTREGA REALIZADA;2020/08/27 00:00:00.000
SUDESTE;MINAS GERAIS;SMS;Urucuia;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/25 00:00:00.000
SUDESTE;MINAS GERAIS;SMS;Riachinho;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/25 00:00:00.000
SUDESTE;MINAS GERAIS;SMS;Douradoquara;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/31 00:00:00.000
CENTRO-OESTE;GOIAS;SMS;Trindade;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;13000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
CENTRO-OESTE;GOIAS;SMS;Anicuns;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;3500,0;;ENTREGA REALIZADA;2020/08/25 00:00:00.000
CENTRO-OESTE;GOIAS;SMS;Luziania;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;20000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
CENTRO-OESTE;BAHIA;SMS;Porto Seguro;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;40000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUDESTE;MINAS GERAIS;SMS;Grão Mogol;HIDROXICLOROQUINA 200MG;COVID-19;1500,0;;ENTREGA REALIZADA;2020/09/08 00:00:00.000
NORDESTE;BAHIA;SMS;Madre de Deus;HIDROXICLOROQUINA 200MG;COVID-19;9000,0;;ENTREGA REALIZADA;2020/09/08 00:00:00.000
SUL;SANTA CATARINA;SMS;JOINVILLE;HIDROXICLOROQUINA 200MG;COVID-19;160500,0;;ENTREGA REALIZADA;2020/09/08 00:00:00.000
NORTE;PARA;SMS;Pau d' arco;HIDROXICLOROQUINA 200MG;COVID-19;1500,0;;ENTREGA REALIZADA;2020/09/08 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Grupo Hospitalar Conceição;HIDROXICLOROQUINA 200MG;COVID-19;19500,0;;ENTREGA REALIZADA;2020/09/08 00:00:00.000
NORDESTE;ALAGOAS;SES;ALAGOAS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;-350000,0;;REMANEJAMENTO;2020/09/04 00:00:00.000
NORDESTE;MARANHAO;SES;MARANHAO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;-180000,0;;REMANEJAMENTO;2020/09/04 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;-40000,0;;REMANEJAMENTO;2020/09/04 00:00:00.000
CENTRO-OESTE;DISTRITO FEDERAL;SES;DISTRITO FEDERAL;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;-10000,0;;REMANEJAMENTO;2020/09/04 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;-7000,0;;REMANEJAMENTO;2020/09/04 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;-150000,0;;REMANEJAMENTO;2020/09/04 00:00:00.000
NORDESTE;BAHIA;SES;BAHIA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;17000,0;;ENTREGA REALIZADA;2020/09/08 00:00:00.000
SUDESTE;ESPIRITO SANTO;SES;ESPIRITO SANTO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;4000,0;;ENTREGA REALIZADA;2020/09/10 00:00:00.000
CENTRO-OESTE;GOIAS;SES;GOIAS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;23000,0;;ENTREGA REALIZADA;2020/09/10 00:00:00.000
SUDESTE;MINAS GERAIS;SES;MINAS GERAIS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;286000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;60500,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;80000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;106500,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;160000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/09/15 00:00:00.000
NORDESTE;ALAGOAS;SES;ALAGOAS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1000,0;;EM ANDAMENTO;
NORTE;AMAPA;SES;AMAPA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORTE;AMAZONAS;SES;AMAZONAS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORDESTE;BAHIA;SES;BAHIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;6000,0;;EM ANDAMENTO;
NORDESTE;CEARA;SES;CEARA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15000,0;;EM ANDAMENTO;
CENTRO-OESTE;DISTRITO FEDERAL;SES;DISTRITO FEDERAL;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/09/11 00:00:00.000
SUDESTE;ESPIRITO SANTO;SES;ESPIRITO SANTO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
CENTRO-OESTE;GOIAS;SES;GOIAS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORDESTE;MARANHAO;SES;MARANHAO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
CENTRO-OESTE;MATO GROSSO;SES;MATO GROSSO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15000,0;;EM ANDAMENTO;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
SUDESTE;MINAS GERAIS;SES;MINAS GERAIS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;25000,0;;EM ANDAMENTO;
NORTE;PARA;SES;PARA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;ENTREGA REALIZADA;2020/09/15 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;35000,0;;EM ANDAMENTO;
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20000,0;;EM ANDAMENTO;
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5000,0;;EM ANDAMENTO;
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;30000,0;;EM ANDAMENTO;
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;35000,0;;EM ANDAMENTO;
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;155500,0;;EM ANDAMENTO;
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;8000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15000,0;;ENTREGA REALIZADA;2020/09/15 00:00:00.000
NORDESTE;ALAGOAS;SES;ALAGOAS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3000,0;;EM ANDAMENTO;
NORTE;AMAPA;SES;AMAPA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORTE;AMAZONAS;SES;AMAZONAS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORDESTE;BAHIA;SES;BAHIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;11000,0;;EM ANDAMENTO;
NORDESTE;CEARA;SES;CEARA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
CENTRO-OESTE;DISTRITO FEDERAL;SES;DISTRITO FEDERAL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/09/11 00:00:00.000
SUDESTE;ESPIRITO SANTO;SES;ESPIRITO SANTO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;60000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
CENTRO-OESTE;GOIAS;SES;GOIAS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORDESTE;MARANHAO;SES;MARANHAO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
CENTRO-OESTE;MATO GROSSO;SES;MATO GROSSO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;EM ANDAMENTO;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
SUDESTE;MINAS GERAIS;SES;MINAS GERAIS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;128000,0;;EM ANDAMENTO;
NORTE;PARA;SES;PARA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/09/15 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;400000,0;;EM ANDAMENTO;
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;200000,0;;EM ANDAMENTO;
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15000,0;;EM ANDAMENTO;
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5000,0;;EM ANDAMENTO;
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;400000,0;;EM ANDAMENTO;
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;700000,0;;EM ANDAMENTO;
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;ACRE;SMS;RIO BRANCO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5000,0;;EM ANDAMENTO;
NORDESTE;ALAGOAS;SMS;MACEIO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;AMAPA;SMS;MACAPA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;AMAZONAS;SMS;MANAUS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORDESTE;BAHIA;SMS;SALVADOR;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1000,0;;EM ANDAMENTO;
NORDESTE;CEARA;SMS;FORTALEZA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1000,0;;EM ANDAMENTO;
SUDESTE;ESPIRITO SANTO;SMS;VITORIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
CENTRO-OESTE;GOIAS;SMS;GOIANIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORDESTE;MARANHAO;SMS;SAO LUIZ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;ENTREGA REALIZADA;2020/06/15 00:00:00.000
CENTRO-OESTE;MATO GROSSO;SMS;CUIABA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
SUDESTE;MINAS GERAIS;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;6000,0;;EM ANDAMENTO;
NORTE;PARA;SMS;BELEM;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3000,0;;EM ANDAMENTO;
NORDESTE;PARAIBA;SMS;JOAO PESSOA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
SUL;PARANA;SMS;CURITIBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORDESTE;PIAUI;SMS;TERESINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5000,0;;EM ANDAMENTO;
NORDESTE;RIO GRANDE DO NORTE;SMS;NATAL;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
SUL;RIO GRANDE DO SUL;SMS;PORTO ALEGRE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3500,0;;EM ANDAMENTO;
NORTE;RONDONIA;SMS;PORTO VELHO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;RORAIMA;SMS;BOA VISTA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
SUL;SANTA CATARINA;SMS;FLORIANOPOLIS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500,0;;EM ANDAMENTO;
SUDESTE;SAO PAULO;SMS;SAO PAULO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;29000,0;;EM ANDAMENTO;
NORDESTE;SERGIPE;SMS;ARACAJU;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;TOCANTINS;SMS;PALMAS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORTE;ACRE;SMS;RIO BRANCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15000,0;;EM ANDAMENTO;
NORDESTE;ALAGOAS;SMS;MACEIO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;AMAPA;SMS;MACAPA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;AMAZONAS;SMS;MANAUS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORDESTE;BAHIA;SMS;SALVADOR;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2500,0;;EM ANDAMENTO;
NORDESTE;CEARA;SMS;FORTALEZA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;23500,0;;EM ANDAMENTO;
SUDESTE;ESPIRITO SANTO;SMS;VITORIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
CENTRO-OESTE;GOIAS;SMS;GOIANIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3500,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORDESTE;MARANHAO;SMS;SAO LUIZ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/06/15 00:00:00.000
CENTRO-OESTE;MATO GROSSO;SMS;CUIABA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;21500,0;;EM ANDAMENTO;
SUDESTE;MINAS GERAIS;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50000,0;;EM ANDAMENTO;
NORTE;PARA;SMS;BELEM;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;7000,0;;EM ANDAMENTO;
NORDESTE;PARAIBA;SMS;JOAO PESSOA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;6000,0;;EM ANDAMENTO;
SUL;PARANA;SMS;CURITIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;142500,0;;EM ANDAMENTO;
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;19500,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
NORDESTE;PIAUI;SMS;TERESINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;25500,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;34500,0;;EM ANDAMENTO;
NORDESTE;RIO GRANDE DO NORTE;SMS;NATAL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8000,0;;EM ANDAMENTO;
SUL;RIO GRANDE DO SUL;SMS;PORTO ALEGRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5500,0;;EM ANDAMENTO;
NORTE;RONDONIA;SMS;PORTO VELHO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;RORAIMA;SMS;BOA VISTA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
SUL;SANTA CATARINA;SMS;FLORIANOPOLIS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;9000,0;;EM ANDAMENTO;
SUDESTE;SAO PAULO;SMS;SAO PAULO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;347000,0;;EM ANDAMENTO;
NORDESTE;SERGIPE;SMS;ARACAJU;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;0,0;;EM ANDAMENTO;
NORTE;TOCANTINS;SMS;PALMAS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/09/14 00:00:00.000
